gene,length
kamE%fig|1204474.3.peg.453|HMPREF1538_00483|VBIFusNuc243022_0453|,792
kamE%fig|1204475.3.peg.355|HMPREF1539_00392|VBIFusNuc244022_0355|,792
kamE%fig|1204476.3.peg.725|HMPREF1540_00768|VBIFusNuc248081_0725|,792
kamE%fig|1206102.3.peg.996|VBISalPac246600_0996|,765
kamE%fig|1211023.3.peg.1396|SJDPG2_07090|VBIPorGin319546_1396|,792
kamE%fig|1211817.3.peg.3952|,789
kamE%fig|1211818.3.peg.87|,786
kamE%fig|1216362.3.peg.613|B437_03041|VBIFusNuc256764_0613|,792
kamE%fig|1220554.3.peg.1446|,858
kamE%fig|1220557.3.peg.4563|,855
kamE%fig|1220559.3.peg.515|,918
kamE%fig|1220561.3.peg.7593|,861
kamE%fig|1220563.3.peg.5547|,843
kamE%fig|1220564.3.peg.6509|,903
kamE%fig|1220567.3.peg.5426|,816
kamE%fig|1226633.3.peg.1587|FNF_07788|,798
kamE%fig|1226633.4.peg.457|C095_02300|,798
kamE%fig|1227269.3.peg.380|HMPREF1553_00446|VBIPorGin252763_0380|,792
kamE%fig|1227270.3.peg.1045|HMPREF1554_01185|VBIPorGin252209_1045|,792
kamE%fig|1227271.3.peg.376|HMPREF1555_00415|VBIPorGin256111_0376|,792
kamE%fig|1230730.3.peg.941|HMPREF1633_04770|,813
kamE%fig|1230734.3.peg.33|HMPREF1635_00180|,795
kamE%fig|1232439.3.peg.3860|VBICloBac300556_3860|,789
kamE%fig|1233099.4.peg.184|VBICloTun262332_0184|,792
kamE%fig|1235479.3.peg.2191|VBIPelSp261991_2191|,765
kamE%fig|1235797.3.peg.990|C816_00912|VBIOscSp259861_0990|,789
kamE%fig|1236046.3.peg.2893|PHOSAC3_120964|,777
kamE%fig|1236046.5.peg.1278|XE02_1328|,777
kamE%fig|1236046.6.peg.84|XD86_1206|,777
kamE%fig|1236520.3.peg.508|,792
kamE%fig|1236521.3.peg.2351|,768
kamE%fig|1236954.3.peg.585|,768
kamE%fig|1236979.3.peg.1940|,789
kamE%fig|1246995.3.peg.4418|AFR_21805|VBIActFri266597_4418|,735
kamE%fig|1254432.3.peg.3993|SCE1572_17630|VBISorCel270250_3993|,735
kamE%fig|1256908.3.peg.1722|HMPREF0373_01860|VBIEubRam263852_1722|,786
kamE%fig|1261621.3.peg.2757|VBIAzoTol269524_2757|,765
kamE%fig|1262449.3.peg.2415|F502_11676|VBICloPas266274_2415|,789
kamE%fig|1262449.5.peg.1570|CP6013_1367|,789
kamE%fig|1262449.7.peg.3182|CPAST_c31440|,789
kamE%fig|1262449.8.peg.3183|CLPA_c31440|,789
kamE%fig|1278073.3.peg.4947|MYSTI_04875|VBIMyxSti278156_4947|,786
kamE%fig|1278306.3.peg.834|VBIFusRus269499_0834|,795
kamE%fig|1280692.3.peg.3188|VBICloCad267987_3188|,789
kamE%fig|1288084.3.peg.1250|VBISalTro277571_1250|,783
kamE%fig|1288085.3.peg.1759|VBISalAre274224_1759|,765
kamE%fig|1288086.3.peg.2438|VBISalAre269602_2438|,765
kamE%fig|1288087.3.peg.2311|VBISalAre268740_2311|,765
kamE%fig|1288089.3.peg.285|VBISalPac273096_0285|,774
kamE%fig|1288090.3.peg.398|VBISalPac268669_0398|,783
kamE%fig|1288971.3.peg.550|CULT_1080008|VBICloUlt268141_0550|,624
kamE%fig|1288971.3.peg.1113|CULT_130010|VBICloUlt268141_1113|,807
kamE%fig|1293054.3.peg.223|HSACCH_00221|VBIHalSac282459_0223|,738
kamE%fig|1297579.6.peg.1373|H848_07278|VBIFusNuc285170_1373|,792
kamE%fig|1297617.3.peg.95|,792
kamE%fig|1297617.4.peg.997|IB211_00982|,792
kamE%fig|1297742.4.peg.2543|A176_002517|,786
kamE%fig|1298863.3.peg.2755|VBIMarSp281296_2755|,699
kamE%fig|1298918.3.peg.1237|VBISalAre282960_1237|,783
kamE%fig|1298919.3.peg.2108|VBISalAre279789_2108|,765
kamE%fig|1300915.3.peg.1740|PSR1_02943|,768
kamE%fig|1301100.3.peg.1809|VBICloSp281019_1809|,786
kamE%fig|1302151.3.peg.1631|TR13x_05060|,756
kamE%fig|1304284.3.peg.205|L21TH_0211|VBICloBac281616_0205|,756
kamE%fig|1304884.3.peg.3638|,759
kamE%fig|1305617.3.peg.566|PORCRE_609|VBIPorCre299055_0566|,801
kamE%fig|1305618.3.peg.429|PORCAN_458|VBIPorCan294462_0429|,801
kamE%fig|1305843.3.peg.1254|VBISalPac284423_1254|,765
kamE%fig|1306174.4.peg.5831|,756
kamE%fig|1307427.4.peg.430|VBIFusNuc287167_0430|,792
kamE%fig|1307427.5.peg.1733|RN99_08840|,792
kamE%fig|1307428.3.peg.246|VBIFusNuc283600_0246|,792
kamE%fig|1307428.4.peg.772|RO05_03970|,792
kamE%fig|1307429.4.peg.525|VBIFusNuc283730_0525|,792
kamE%fig|1307441.4.peg.887|VBIFusNuc287418_0887|,792
kamE%fig|1307442.4.peg.1721|VBIFusNuc282120_1721|,792
kamE%fig|1307442.5.peg.75|RN87_00375|,792
kamE%fig|1307443.4.peg.1033|VBIFusNuc279912_1033|,792
kamE%fig|1307443.5.peg.189|RN92_00920|,792
kamE%fig|1307444.4.peg.173|VBIFusNuc279431_0173|,792
kamE%fig|1307444.5.peg.2390|RN97_11935|,792
kamE%fig|1316586.3.peg.1817|HMPREF1766_01863|VBIFusNuc290523_1817|,792
kamE%fig|1316587.3.peg.729|HMPREF1767_00735|VBIFusNuc293978_0729|,792
kamE%fig|1316588.3.peg.348|HMPREF1768_00386|VBIFusNuc297444_0348|,792
kamE%fig|1319815.3.peg.2013|HMPREF0202_02092|VBICetSom298221_2013|,789
kamE%fig|1321778.3.peg.2682|HMPREF1982_02717|VBICloBac294893_2682|,789
kamE%fig|1321821.3.peg.1138|HMPREF1988_01284|VBIPorGin296043_1138|,792
kamE%fig|1321822.3.peg.550|HMPREF1989_00634|VBIPorGin298577_0550|,792
kamE%fig|1321823.3.peg.1971|HMPREF1990_02206|VBIPorGin289960_1971|,792
kamE%fig|1325933.3.peg.3186|,789
kamE%fig|1325935.3.peg.4483|,756
kamE%fig|1329516.3.peg.1637|,762
kamE%fig|1329796.3.peg.2215|,768
kamE%fig|1330330.3.peg.966|IX53_04795|,789
kamE%fig|1334629.3.peg.5561|MFUL124B02_26680|,786
kamE%fig|1339239.3.peg.688|,789
kamE%fig|1339253.3.peg.664|,789
kamE%fig|1340502.3.peg.836|,789
kamE%fig|1341151.3.peg.1800|VBILacSac297941_1800|,765
kamE%fig|134605.3.peg.93|HMPREF3206_00091|,798
kamE%fig|134676.3.peg.2720|ACPL_2802|VBIActSp97514_2720|,732
kamE%fig|1347392.3.peg.3069|,762
kamE%fig|1354301.3.peg.123|M918_00635|VBICloSp309649_0123|,792
kamE%fig|1357398.3.peg.1762|HMPREF2085_01777|VBIFusNuc317197_1762|,792
kamE%fig|135947.3.peg.4330|ADL15_20800|,735
kamE%fig|1379397.3.peg.272|VBICloBac311422_0272|,744
kamE%fig|1380347.4.peg.180|,741
kamE%fig|1380353.5.peg.1286|,747
kamE%fig|1380370.4.peg.2017|,774
kamE%fig|1380388.4.peg.1011|,744
kamE%fig|1380393.4.peg.1846|,729
kamE%fig|1382304.3.peg.2620|,774
kamE%fig|1385518.3.peg.2402|N798_12510|,798
kamE%fig|1385519.3.peg.425|N801_12050|,798
kamE%fig|1385520.3.peg.1592|N802_15230|,792
kamE%fig|1385521.3.peg.986|N803_07990|,810
kamE%fig|1386089.3.peg.2892|N865_13245|VBIIntOry317415_2892|,750
kamE%fig|1388761.3.peg.2265|O163_11240|VBICalSub314659_2265|,810
kamE%fig|1391653.3.peg.2132|AKJ08_2038|,756
kamE%fig|1391654.3.peg.9267|AKJ09_09144|,771
kamE%fig|1392487.3.peg.1800|,801
kamE%fig|1392497.3.peg.1190|,795
kamE%fig|1394178.3.peg.8973|AMLIID_48095|VBIActMad306819_8973|,837
kamE%fig|1399798.3.peg.1674|VBIActOli318390_1674|,849
kamE%fig|1400053.3.peg.1069|BRDCF_p1067|VBIBacBac307076_1069|,789
kamE%fig|1400053.5.peg.1065|,789
kamE%fig|1403335.5.peg.1262|PGF_00011540|,792
kamE%fig|1403336.3.peg.822|PGJ_00007410|,792
kamE%fig|1403338.3.peg.820|PGS_00007530|,792
kamE%fig|1403537.3.peg.93|Q428_00460|,789
kamE%fig|1406225.3.peg.7990|Q664_40845|,789
kamE%fig|1408159.3.peg.122|,744
kamE%fig|1408160.3.peg.1965|,747
kamE%fig|1408287.3.peg.1230|VBIFusNuc310587_1230|,792
kamE%fig|1408422.3.peg.2210|,792
kamE%fig|1408823.3.peg.625|VBICloMan314670_0625|,795
kamE%fig|1410656.3.peg.1892|,798
kamE%fig|1415541.3.peg.6261|ADK66_29860|,750
kamE%fig|1415542.3.peg.9282|ADK67_43005|,792
kamE%fig|1418104.5.peg.1819|U732_3211|,789
kamE%fig|1428448.3.peg.378|X274_01960|,813
kamE%fig|1428449.5.peg.1274|X275_06540|,813
kamE%fig|1441732.4.peg.422|FUSO3_02260|,798
kamE%fig|1441733.4.peg.1573|FUSO4_08585|,798
kamE%fig|1441735.4.peg.2204|FUSO6_11945|,798
kamE%fig|1441736.4.peg.553|FUSO7_02940|,798
kamE%fig|1441737.4.peg.37|FUSO8_00180|,798
kamE%fig|1449976.3.peg.4448|KALB_4418|VBIKutAlb336300_4448|,747
kamE%fig|145996.4.peg.9859|,759
kamE%fig|1463821.3.peg.1739|,789
kamE%fig|1463825.3.peg.4077|,834
kamE%fig|1464048.3.peg.196|,750
kamE%fig|1469144.10.peg.2157|LI90_1993|,762
kamE%fig|1469144.8.peg.4068|TH66_05375|,762
kamE%fig|1469144.9.peg.4703|TR74_04495|,762
kamE%fig|1476973.3.peg.2113|,786
kamE%fig|1499683.3.peg.1711|,789
kamE%fig|1499683.4.peg.1726|,789
kamE%fig|1499689.3.peg.3165|,789
kamE%fig|1499689.4.peg.3165|,789
kamE%fig|1511746.3.peg.76|THYS13_00650|,804
kamE%fig|1515614.3.peg.1115|HQ39_05500|,792
kamE%fig|1515618.3.peg.893|HQ50_04500|,792
kamE%fig|1517682.3.peg.1308|HW49_06875|,789
kamE%fig|1519.10.peg.303|,789
kamE%fig|1519492.3.peg.5905|ADL03_27480|,753
kamE%fig|1522368.3.peg.182|,810
kamE%fig|1531958.3.peg.6200|,753
kamE%fig|1535750.3.peg.1672|JS81_08330|,759
kamE%fig|1537504.3.peg.1536|JT26_07660|,792
kamE%fig|1538294.3.peg.342|LQ51_25275|,762
kamE%fig|1538295.3.peg.1427|JY96_07140|,768
kamE%fig|1538552.3.peg.2646|KD33_13270|,786
kamE%fig|1540257.3.peg.2850|,789
kamE%fig|1541959.3.peg.826|KQ51_00866|,780
kamE%fig|1541960.3.peg.210|KQ78_00220|,786
kamE%fig|1605376.3.peg.3848|SY88_17555|,627
kamE%fig|1617025.3.peg.4606|UF75_4362|,750
kamE%fig|1619947.3.peg.3622|UB45_03510|,780
kamE%fig|1629550.3.peg.3129|VN21_02155|,786
kamE%fig|1629713.4.peg.3094|VR65_02900|,768
kamE%fig|1629714.3.peg.611|VR66_08535|,753
kamE%fig|1631346.5.peg.1459|,750
kamE%fig|1635259.3.peg.1751|XD45_1311|,744
kamE%fig|1635260.4.peg.917|XD58_1488|,744
kamE%fig|1635293.3.peg.848|XE05_1424|,567
kamE%fig|1637502.3.peg.2510|,789
kamE%fig|1637510.3.peg.2252|,789
kamE%fig|1638778.3.peg.680|,789
kamE%fig|1641393.3.peg.8|XD91_1275|,756
kamE%fig|1650662.3.peg.5347|,786
kamE%fig|1653480.3.peg.1480|,789
kamE%fig|1658111.3.peg.137|,771
kamE%fig|1658671.3.peg.2546|ADJ73_12505|,801
kamE%fig|1661387.3.peg.3549|,753
kamE%fig|1671637.3.peg.1078|,978
kamE%fig|1671646.3.peg.2125|,744
kamE%fig|1671649.3.peg.1416|,786
kamE%fig|1671650.3.peg.1374|,786
kamE%fig|1671665.3.peg.628|,792
kamE%fig|1673721.3.peg.2535|,792
kamE%fig|1686289.3.peg.806|,762
kamE%fig|168697.7.peg.1811|,765
kamE%fig|1697795.3.peg.1413|,882
kamE%fig|1710355.3.peg.2910|,735
kamE%fig|1720195.3.peg.2065|,789
kamE%fig|1727.3.peg.117|,750
kamE%fig|1734395.3.peg.2754|APF76_06180|,753
kamE%fig|1734399.3.peg.4766|APF77_07455|,789
kamE%fig|1736354.3.peg.3950|ASG36_19470|,741
kamE%fig|1736356.3.peg.3814|,786
kamE%fig|1736379.3.peg.1503|ASG49_07430|,804
kamE%fig|1736394.3.peg.2659|ASG74_13030|,801
kamE%fig|1736397.3.peg.3601|ASG70_15035|,840
kamE%fig|1736399.3.peg.1551|ASG78_07615|,780
kamE%fig|1736408.3.peg.678|ASG76_02750|,756
kamE%fig|1736409.3.peg.4068|ASG88_15755|,738
kamE%fig|1736413.3.peg.2185|ASG90_07765|,783
kamE%fig|1736414.3.peg.498|ASG91_02440|,852
kamE%fig|1736415.3.peg.2274|ASG95_11025|,852
kamE%fig|1736416.3.peg.3673|ASG94_17940|,738
kamE%fig|1736418.3.peg.2768|ASG96_11275|,810
kamE%fig|1736419.3.peg.3029|ASH01_13450|,798
kamE%fig|1736421.3.peg.1818|ASC58_08250|,831
kamE%fig|1736431.3.peg.2474|ASC64_08985|,753
kamE%fig|1736484.3.peg.2624|ASD90_12420|,810
kamE%fig|1736539.3.peg.1131|ASD06_03805|,813
kamE%fig|1736562.3.peg.284|ASD62_01405|,831
kamE%fig|1736603.3.peg.2500|ASE25_11655|,798
kamE%fig|1765683.3.peg.1124|ATW55_00675|,744
kamE%fig|1766203.3.peg.3854|,756
kamE%fig|1768113.3.peg.1447|AUK63_448|,789
kamE%fig|1768114.3.peg.2147|F083_555|,789
kamE%fig|1768114.3.peg.2438|F083_2434|,789
kamE%fig|1773.679.peg.7220|ERS075342_06997|,849
kamE%fig|177758.3.peg.1162|XD56_0783|,744
kamE%fig|1844.3.peg.918|UG56_04400|,756
kamE%fig|1869.4.peg.2849|MB27_13860|,732
kamE%fig|190304.8.peg.338|FN1862|VBIFusNuc122357_0338|,792
kamE%fig|196162.12.peg.2924|Noca_2664|VBINocSp122728_2924|,756
kamE%fig|198107.6.peg.1097|AzCIB_1069|,753
kamE%fig|2026.3.peg.1540|ADL26_06915|,765
kamE%fig|209882.4.peg.1381|FNV1031|VBIFusNuc72376_1381|,792
kamE%fig|211114.3.peg.5743|,744
kamE%fig|215803.3.peg.7036|DB30_7978|,786
kamE%fig|2423.14.peg.395|NA23_0201965|,795
kamE%fig|242619.8.peg.991|PG1074|VBIPorGin134034_0991|,792
kamE%fig|244328.4.peg.92|,741
kamE%fig|246197.24.peg.4328|MXAN_4386|VBIMyxXan43560_4328|,786
kamE%fig|263358.5.peg.3220|VAB18032_20385|VBIVerMar92278_3220|,918
kamE%fig|273068.5.peg.729|TTE0727|VBITheTen82880_0729|,810
kamE%fig|28115.8.peg.1597|HQ47_07930|,789
kamE%fig|28115.9.peg.683|HR11_03525|,789
kamE%fig|28444.4.peg.2887|,765
kamE%fig|290397.18.peg.1534|Adeh_1485|VBIAnaDeh31384_1534|,768
kamE%fig|291594.4.peg.4903|AWV63_22930|,465
kamE%fig|292459.5.peg.41|STH38|VBISymThe116959_0041|,738
kamE%fig|292800.3.peg.4464|ERS852411_03688|,789
kamE%fig|292800.4.peg.1376|ERS852504_01277|,789
kamE%fig|292800.5.peg.1953|ERS852518_01769|,792
kamE%fig|292800.5.peg.2358|ERS852518_02147|,789
kamE%fig|292800.6.peg.910|ERS852544_00835|,789
kamE%fig|293826.6.peg.4682|VBIAlkMet61848_4682|,756
kamE%fig|295585.3.peg.7363|,765
kamE%fig|304766.4.peg.1320|VBISedSp35612_1320|,759
kamE%fig|313589.5.peg.520|JNB_02840|VBIJanSp77695_0520|,777
kamE%fig|318464.3.peg.797|IO99_03990|,789
kamE%fig|334858.3.peg.6502|,744
kamE%fig|33876.3.peg.7016|,723
kamE%fig|338969.11.peg.4293|Rfer_3887|VBIRhoFer131161_4293|,756
kamE%fig|345341.3.peg.24|VBIKutSp37968_0024|,750
kamE%fig|350688.5.peg.440|Clos_0422|VBIAlkOre124042_0440|,756
kamE%fig|354426.3.peg.5091|,765
kamE%fig|356851.3.peg.3849|,759
kamE%fig|35754.4.peg.7963|,627
kamE%fig|367299.4.peg.2991|,792
kamE%fig|36874.8.peg.1713|HQ35_08795|,792
kamE%fig|36874.9.peg.621|HQ34_03205|,792
kamE%fig|36875.3.peg.1277|HQ43_06430|,792
kamE%fig|36875.4.peg.706|HQ29_03590|,792
kamE%fig|369723.5.peg.2326|Strop_2266|VBISalTro43511_2326|,783
kamE%fig|37659.3.peg.939|,789
kamE%fig|378806.16.peg.2371|STIAU_7000|,786
kamE%fig|378806.8.peg.4846|STAUR_4746|VBIStiAur43712203747_4846|,786
kamE%fig|381764.8.peg.214|Fnod_0202|VBIFerNod12464_0214|,786
kamE%fig|38312.3.peg.5182|,759
kamE%fig|390989.3.peg.2243|,768
kamE%fig|391009.9.peg.204|Tmel_0197|VBITheMel19269_0204|,786
kamE%fig|391037.6.peg.2418|Sare_2385|VBISalAre38676_2418|,765
kamE%fig|391606.3.peg.1205|CDSM653_1172|VBICarPac114674_1205|,810
kamE%fig|393480.8.peg.611|FNP_0976|VBIFusNuc113593_0611|,792
kamE%fig|393921.5.peg.1995|HQ45_09530|,801
kamE%fig|393921.6.peg.477|HQ38_02340|,801
kamE%fig|394096.3.peg.2495|DB31_6396|,786
kamE%fig|39490.3.peg.2159|ERS852448_02078|,786
kamE%fig|403833.7.peg.1145|Pmob_1085|VBIPetMob40494_1145|,798
kamE%fig|404589.10.peg.2458|Anae109_2347|VBIAnaSp113478_2458|,774
kamE%fig|40571.3.peg.1818|,753
kamE%fig|408672.3.peg.2882|NBCG_02869|VBINocBac160729_2882|,741
kamE%fig|411475.3.peg.2525|HMPREF0372_02926|VBIFlaPla131535_2525|,789
kamE%fig|414750.3.peg.2447|AB849_11195|,759
kamE%fig|416591.5.peg.1796|Tlet_1713|VBITheLet125395_1796|,744
kamE%fig|431947.7.peg.1162|PGN_1170|VBIPorGin26334_1162|,792
kamE%fig|43357.3.peg.4895|,726
kamE%fig|443254.7.peg.486|Marpi_0483|VBIMarPie40839_0486|,801
kamE%fig|445970.5.peg.1999|ALIPUT_01051|VBIAliPut4767_1999|,477
kamE%fig|446470.6.peg.3916|Snas_3949|VBIStaNas43420_3916|,747
kamE%fig|447217.5.peg.2400|AnaeK_2382|VBIAnaSp90767_2400|,738
kamE%fig|448385.16.peg.3152|sce2891|VBISorCel80414_3152|,735
kamE%fig|455488.5.peg.2508|A2cp1_2470|VBIAnaDeh28364_2508|,738
kamE%fig|456827.3.peg.1442|CLOAM1503|VBICanClo52175_1442|,744
kamE%fig|457403.8.peg.2115|HMPREF0401_02088|VBIFusNuc61405_2115|,792
kamE%fig|457404.3.peg.1763|HMPREF0402_01758|VBIFusSp128562_1763|,795
kamE%fig|457404.5.peg.2342|HMPREF0402_01758|VBIFusUlc128562_2342|,795
kamE%fig|457405.10.peg.178|VBIFusNuc299184_0178|,792
kamE%fig|457405.3.peg.2119|FSDG_01979|VBIFusSp38687_2119|,792
kamE%fig|457405.9.peg.2008|VBIFusNuc299184_2008|,792
kamE%fig|457406.3.peg.906|,756
kamE%fig|457570.14.peg.1954|Nther_1905|VBINatThe92436_1954|,741
kamE%fig|459349.8.peg.1605|CLOAM1503|,744
kamE%fig|467210.3.peg.24|HMPREF1866_00024|,792
kamE%fig|469599.3.peg.980|FSAG_01110|VBIFusSp41726_0980|,798
kamE%fig|469599.8.peg.1337|FSAG_01110|VBIFusPer41726_1337|,798
kamE%fig|469601.8.peg.1727|HMPREF0404_01672|VBIFusNuc136882_1727|,792
kamE%fig|469602.3.peg.436|HMPREF0405_01368|VBIFusSp21485_0436|,792
kamE%fig|469602.7.peg.426|VBIFusNuc21485_0426|,792
kamE%fig|469603.3.peg.1212|HMPREF0406_01063|VBIFusSp21658_1212|,792
kamE%fig|469603.7.peg.1047|VBIFusNuc21658_1047|,792
kamE%fig|469604.3.peg.1709|HMPREF0946_01610|VBIFusSp42159_1709|,792
kamE%fig|469604.7.peg.1619|VBIFusNuc42159_1619|,792
kamE%fig|469605.3.peg.724|F3_010100001092|VBIFusSp3217_0724|,798
kamE%fig|469605.7.peg.206|VBIFusGon3217_0206|,798
kamE%fig|469606.3.peg.1857|FSCG_01738|VBIFusSp49854_1857|,792
kamE%fig|469606.8.peg.1749|VBIFusNuc49854_1749|,792
kamE%fig|469607.3.peg.343|HMPREF0409_01390|VBIFusNuc109388_0343|,792
kamE%fig|469615.3.peg.1138|FgonA2_010100005850|VBIFusGon64844_1138|,798
kamE%fig|469617.3.peg.2628|FulcA4_010100013527|VBIFusUlc52277_2628|,795
kamE%fig|469618.3.peg.842|FVAG_01729|VBIFusVar73376_0842|,795
kamE%fig|469621.3.peg.2033|HMPREF0400_01499|VBIFusSp71368_2033|,792
kamE%fig|469621.8.peg.1834|VBIFusPer71368_1834|,792
kamE%fig|471514.4.peg.4812|AN477_15650|,810
kamE%fig|471852.6.peg.2401|Tcur_2347|VBITheCur33965_2401|,804
kamE%fig|477641.3.peg.2490|MODMU_2632|VBIModMar128783_2490|,747
kamE%fig|47853.6.peg.6630|TK50_31635|,813
kamE%fig|47863.3.peg.3550|,753
kamE%fig|47872.3.peg.3829|,756
kamE%fig|47874.4.peg.3533|AWW66_16425|,753
kamE%fig|479435.6.peg.3598|Kfla_3601|VBIKriFla67707_3598|,759
kamE%fig|483219.12.peg.6044|LILAB_30020|VBIMyxFul124704_6044|,786
kamE%fig|48.3.peg.4628|AA314_04548|,789
kamE%fig|484019.4.peg.431|THA_429|VBITheAfr129358_0431|,786
kamE%fig|484770.3.peg.1661|UFO1_1641|,738
kamE%fig|499177.3.peg.1367|CLOST_1378|VBICloSti32817_1367|,789
kamE%fig|509192.3.peg.2420|TheetDRAFT_2287|VBITheEth54201_2420|,810
kamE%fig|512565.3.peg.4748|AMIS_47590|VBIActMis238267_4748|,735
kamE%fig|520762.4.peg.1305|AN619_11680|,765
kamE%fig|521045.3.peg.1001|Kole_0958|VBIKosOle109242_1001|,789
kamE%fig|525283.3.peg.997|HMPREF0397_1000|VBIFusNuc129935_0997|,792
kamE%fig|52.7.peg.6470|CMC5_058650|,759
kamE%fig|543632.4.peg.1782|,693
kamE%fig|546275.3.peg.936|VBIFusPer130431_0936|,798
kamE%fig|553175.3.peg.1274|POREN0001_1735|VBIPorEnd1195_1274|,804
kamE%fig|553198.3.peg.1233|PROSP0001_1606|VBIProSp39457_1233|,804
kamE%fig|555088.4.peg.790|DealDRAFT_0827|VBIDetAlk125442_0790|,747
kamE%fig|556263.3.peg.1194|FuD12_010100006173|VBIFusSp43879_1194|,798
kamE%fig|556263.8.peg.1686|FSEG_01103|VBIFusNec43879_1686|,798
kamE%fig|556264.3.peg.529|PrD11_010100003151|VBIFusSp99290_0529|,792
kamE%fig|556264.8.peg.573|VBIFusNuc99290_0573|,792
kamE%fig|561175.3.peg.2288|VBIActFla16963_2288|,846
kamE%fig|56.41.peg.9486|BE21_41980|,735
kamE%fig|56.43.peg.9301|BE15_41695|,735
kamE%fig|564415.3.peg.5098|,765
kamE%fig|56.44.peg.1281|BE20_52590|,735
kamE%fig|572479.3.peg.1580|Hprae_1560|VBIHalPra106773_1580|,741
kamE%fig|575590.3.peg.1501|HMPREF0156_01522|VBIBacOra127278_1501|,771
kamE%fig|575593.3.peg.2519|HMPREF0491_02517|VBILacOra53760_2519|,792
kamE%fig|58123.3.peg.2268|,831
kamE%fig|584657.3.peg.164|N864_19730|VBIIntChr111916_0164|,750
kamE%fig|596327.3.peg.86|PORUE0001_1467|VBIPorUen60963_0086|,801
kamE%fig|620833.3.peg.416|FPOG_00203|VBIFusPer27599_0416|,798
kamE%fig|644283.4.peg.3128|Micau_3123|VBIMicAur74833_3128|,753
kamE%fig|646529.3.peg.713|DesaciDRAFT_0697|VBIDesAci44089_0713|,744
kamE%fig|648999.4.peg.5311|ML5_5272|VBIMicSp154089_5311|,753
kamE%fig|649724.3.peg.3638|HMPREF0239_04190|VBICloSp12947_3638|,789
kamE%fig|649831.3.peg.3871|L083_3928|VBIActSp125489_3871|,738
kamE%fig|658087.3.peg.2448|HMPREF0995_02391|VBILacBac46953_2448|,789
kamE%fig|660470.3.peg.1012|ThebaDRAFT_0940|VBITheBac161066_1012|,777
kamE%fig|68170.10.peg.5899|UK23_23270|,744
kamE%fig|68170.11.peg.9127|,747
kamE%fig|68170.3.peg.7189|,732
kamE%fig|68170.4.peg.5600|,747
kamE%fig|688067.3.peg.3460|,765
kamE%fig|693991.3.peg.803|HMPREF9369_00792|VBIFusNuc158391_0803|,792
kamE%fig|69499.3.peg.1609|XD53_0793|,795
kamE%fig|697303.4.peg.593|ThewiDRAFT_0571|VBITheWie154654_0593|,810
kamE%fig|703222.3.peg.980|,768
kamE%fig|709991.3.peg.3313|Odosp_3177|VBIOdoSpl147623_3313|,789
kamE%fig|710696.3.peg.1829|Intca_1792|VBIIntCal153415_1829|,750
kamE%fig|742738.3.peg.2252|HMPREF9460_02192|,789
kamE%fig|742814.3.peg.2140|HMPREF9466_02035|VBIFusNec155442_2140|,1083
kamE%fig|742817.3.peg.2186|HMPREF9449_02047|VBIOdoLan155070_2186|,798
kamE%fig|747377.3.peg.1706|,615
kamE%fig|748247.4.peg.1542|AZKH_1577|VBIAzoSp172607_1542|,753
kamE%fig|76856.3.peg.1769|RN95_08900|,792
kamE%fig|76856.4.peg.2070|RO03_10195|,792
kamE%fig|76857.7.peg.1684|RO02_08215|,792
kamE%fig|76857.8.peg.1927|RN93_09570|,792
kamE%fig|76857.9.peg.468|ERS445057_00497|,792
kamE%fig|76859.3.peg.2125|RN98_10515|,792
kamE%fig|76859.4.peg.1776|RO08_08860|,792
kamE%fig|771875.3.peg.556|Ferpe_0546|VBIFerPen163657_0556|,795
kamE%fig|813.51.peg.2946|ERS177788_02792|,795
kamE%fig|813.51.peg.2949|ERS177788_02795|,795
kamE%fig|837.47.peg.1314|EG14_06510|,792
kamE%fig|837.83.peg.983|PGA7_00008950|,792
kamE%fig|837.84.peg.742|PGANDO_0606|,792
kamE%fig|837.85.peg.1154|AT291_07400|,792
kamE%fig|851.8.peg.2149|HMPREF3221_02130|,792
kamE%fig|857293.11.peg.1574|CAAU_1577|VBICalAus162563_1574|,798
kamE%fig|860235.3.peg.6011|AOZ06_27985|,756
kamE%fig|861452.3.peg.1356|HMPREF9093_01491|VBIFusSp164945_1356|,792
kamE%fig|861454.3.peg.1195|HMPREF9099_01256|VBILacBac168637_1195|,792
kamE%fig|865861.6.peg.1369|VBICloUlt168845_1369|,741
kamE%fig|879243.3.peg.556|Poras_0580|VBIPorAsa172508_0556|,777
kamE%fig|879308.3.peg.620|HMPREF9130_0626|VBIPepSp173817_0620|,804
kamE%fig|880478.3.peg.271|ThesiDRAFT1_1876|VBITheSid170299_0271|,810
kamE%fig|883109.3.peg.719|HMPREF0380_00724|VBIEubInf174467_0719|,792
kamE%fig|888727.3.peg.117|HMPREF9092_0317|VBIEubSul170220_0117|,792
kamE%fig|888727.4.peg.531|ADJ67_02655|,792
kamE%fig|908809.3.peg.70|ABG79_00069|,798
kamE%fig|909613.9.peg.2717|UO65_2717|VBIActSp181674_2717|,804
kamE%fig|910312.3.peg.477|HMPREF9294_0742|VBIPorAsa169717_0477|,777
kamE%fig|911092.3.peg.1942|,744
kamE%fig|936561.3.peg.2068|HMPREF1498_1957|VBIFusSp176186_2068|,792
kamE%fig|936562.3.peg.98|HMPREF1497_1385|VBIFusSp177803_0098|,792
